fips,state,county,seat,lat,lon,origin,x,y,wx,wy,gc_km,road_km,hours,time_km,stretch,speed_kmh,detour,drift_km
05045,AR,Faulkner County,Conway,35.087222222222,-92.453333333333,center,558892.5311993613,-507673.6769416227,670399.132094228,-608961.4253358953,755.0453123421509,991.6997,9.056870396885557,905.6870396885557,1.1995134926129323,109.4969516557311,1.313430709110354,150.6417273464048
05047,AR,Franklin County,Charleston,35.298611111111,-94.040833333333,center,413083.28716300934,-492589.66618400393,503085.7771328766,-599914.987415146,642.870423463909,825.0259,7.829388809343327,782.9388809343327,1.2178797660587775,105.37551782017033,1.283347109911516,140.06845747042368
05049,AR,Fulton County,Salem,36.370555555556,-91.823888888889,center,606078.9059956821,-361445.3980901833,805593.7230376626,-480429.4309565944,705.6730234984855,905.8309,9.379731791085282,937.9731791085283,1.3291895082773295,96.57321980793982,1.28364110549274,232.30015561004285
05051,AR,Garland County,Hot Springs,34.503611111111,-93.055277777778,center,507762.282294804,-575832.1421455955,628216.0621258877,-712433.7773757526,767.7272896342904,993.2498,9.498512030096297,949.8512030096297,1.2372247487282817,104.5689890008941,1.2937534114140168,182.12391337533927
05053,AR,Grant County,Sheridan,34.307041666667,-92.401263888889,center,569188.1306013669,-593828.4600699968,691029.7398911314,-720944.6301499099,822.5614676159968,1089.8498,9.986407067389127,998.6407067389127,1.2140621048457823,109.13332419213442,1.3249463327751982,176.07923912291602
05055,AR,Greene County,Paragould,36.056944444444,-90.503055555556,center,727287.4829230008,-386583.42308052606,951531.7984654489,-505778.5655025319,823.6466632100995,1032.3881,10.776013737986279,1077.601373798628,1.3083296781641287,95.80426724594386,1.2534356613263589,253.9547105885285
05057,AR,Hempstead County,Hope,33.667778,-93.592222,center,463212.8297248788,-671288.2801608676,583421.1018117403,-845494.1722520402,815.594311347906,1088.501,10.272490337553927,1027.2490337553927,1.259509807097222,105.9627183119057,1.3346108290052563,211.65472240748662
05059,AR,Hot Spring County,Malvern,34.363888888889,-92.810833333333,center,531127.9241548722,-589952.7262811502,657936.3622947296,-730805.7682580004,793.8142673595792,1026.937,9.8333988414423,983.3398841442299,1.2387530995317828,104.43357546650425,1.2936741530431848,189.52561678465088
05061,AR,Howard County,Nashville,33.9419,-93.8481,center,437993.81408642256,-642134.5045109077,552832.997735328,-810498.0747696343,777.2871432498035,1031.2651,9.810868731107929,981.0868731107929,1.2621936199908204,105.11455491501012,1.3267492058190051,203.7997298609893
05063,AR,Independence County,Batesville,35.773611111111,-91.641388888889,center,627292.5809256824,-426374.819695887,847839.7699905952,-576282.1688840764,758.4797089936579,993.1397,10.251504346930945,1025.1504346930944,1.351585840118587,96.87745977470342,1.3093820285814715,266.67072569943656
05065,AR,Izard County,Melbourne,36.059722222222,-91.894444444444,center,602208.9546077285,-396360.6026132767,829179.8944198355,-545747.8506627993,720.9419895620541,947.2499,9.926630917955771,992.6630917955771,1.3768973179084543,95.42511531143649,1.3139058533342185,271.7211022335231
05067,AR,Jackson County,Newport,35.611944444444,-91.262222222222,center,662888.9967093231,-441629.55911445006,869842.8468350081,-579506.2444143296,796.529026113874,1134.367,10.45205274338602,1045.205274338602,1.3121998572204907,108.5305468552882,1.4241376808757096,248.67624822472794
05069,AR,Jefferson County,Pine Bluff,34.228444444444,-92.003194444444,center,606395.9342593825,-600021.5407922596,719524.1112502227,-711960.5219596834,853.0778853662932,1105.4601,10.122266206238244,1012.2266206238244,1.1865582709241091,109.21073181405927,1.2958489710764678,159.14873525753103
05071,AR,Johnson County,Clarksville,35.463888888889,-93.477222222222,center,463350.8656221271,-471585.69883104414,565586.4837666561,-575638.2840428525,661.125628012361,879.1815,8.069990735281731,806.9990735281731,1.2206440642066363,108.94454886500027,1.3298251689973242,145.87344551581205
05073,AR,Lafayette County,Lewisville,33.360555555556,-93.579444444444,center,466135.71778446063,-705281.498112227,571415.0129620322,-864573.1725969757,845.4019747870605,1088.0323999999998,10.363406234500312,1036.3406234500312,1.2258554561704973,104.98791375927,1.2870000691375876,190.93864866297082
05075,AR,Lawrence County,Walnut Ridge,36.0725,-90.9569,center,686373.5004322038,-388358.74786979595,898864.3377645815,-508588.73266414314,788.6260832248399,990.2593,10.327727710865924,1032.7727710865925,1.3095848502288827,95.8835600359735,1.2556765760912245,244.1466878617525
05077,AR,Lee County,Marianna,34.773888888889,-90.765,center,715434.4501035889,-530763.2918378633,882223.5114319668,-654500.0104434314,890.8176717811504,1184.0386,10.984937814087987,1098.4937814087987,1.2331297595527142,107.78746498514464,1.32915930779928,207.67610962764826
05079,AR,Lincoln County,Star City,33.940833333333,-91.8425,center,623400.152932275,-630830.6385160068,737533.5419926128,-746324.4162417086,886.8906613368396,1144.7111,10.492644375193015,1049.2644375193015,1.183082067791435,109.09653077601257,1.2907014921935689,162.37377618246197
05081,AR,Little River County,Ashdown,33.673333333333,-94.127222222222,center,413532.7016582814,-673183.2464555323,518211.63272514177,-843588.3978945945,790.0537821244875,1033.9733,9.900427674368547,990.0427674368548,1.2531333813434682,104.43723584556636,1.3087378649331984,199.98898531236722
05083,AR,Logan County,Booneville,35.139722222222,-93.921388888889,center,424804.70238258207,-509666.62619660737,518116.47107659944,-621618.9988233281,663.4900941423214,847.8655,8.092310283837278,809.2310283837278,1.219658040908361,104.77422024875104,1.2778872020629284,145.74093424140634
05085,AR,Lonoke County,Lonoke,34.7842,-91.9008,center,611558.818866946,-537761.9491126956,733096.767423655,-644633.9000856308,814.3660742242517,1068.3428000000001,9.762088585679928,976.2088585679928,1.1987346839047897,109.43793335036513,1.3118704644194337,161.84278434374113
05087,AR,Madison County,Huntsville,36.089722222222,-93.735,center,436413.9720309153,-403450.84648344415,572583.0020293586,-529334.786821197,594.3313389953521,815.2434000000001,7.7977343552598315,779.7734355259831,1.3120180349972783,104.54875260659415,1.3716984895632023,185.44209653063103
05089,AR,Marion County,Yellville,36.2297,-92.6853,center,529888.8517964459,-382400.57952997857,702958.4183408873,-507298.28651366883,653.461856945774,848.4298,8.668922017275426,866.8922017275426,1.326614847543396,97.87027710126465,1.2983616273572414,213.4303447817685
05091,AR,Miller County,Texarkana,33.433055555556,-94.020555555556,center,424672.06396509457,-699343.5746021358,513951.90564595186,-846368.2765286921,818.1856740677305,1042.2926,9.901948398326736,990.1948398326736,1.2102324340510318,105.26136453873362,1.2739071741724455,172.00916576494308
05093,AR,Mississippi County,Blytheville,35.930833333333,-89.913888888889,center,781477.8241432229,-395705.05754424934,1009017.0660707366,-510920.6478512626,875.9509587834948,1147.3435,11.30997501333558,1130.997501333558,1.2911653215201309,101.44527274792105,1.3098261820426687,255.04654255006312
05095,AR,Monroe County,Clarendon,34.694166666667,-91.308333333333,center,666461.6578669942,-543650.1988848884,820937.0040493826,-669659.7775058802,860.0736480990457,1142.4538,10.594252131353118,1059.4252131353119,1.2317842960040428,107.83713525365039,1.3283208973151046,199.3515650362662
05097,AR,Montgomery County,Mount Ida,34.5539,-93.6306,center,454646.31279050646,-573239.9793115307,553159.1090004992,-697449.6598316021,731.6470075214462,935.3983000000001,8.901803344656878,890.1803344656878,1.2166800729238199,105.07964103267383,1.2784830531444242,158.53332694424154
05099,AR,Nevada County,Prescott,33.8025,-93.381944444444,center,481929.671603503,-655289.3010013036,612363.3880100653,-832642.6035416347,813.4250281240659,1084.9731000000002,10.335775849967714,1033.5775849967713,1.2706488603878157,104.97258413391282,1.3338329440172045,220.1525568727053
05101,AR,Newton County,Jasper,36.0086,-93.1856,center,486368.00983093027,-409684.87580407225,656299.5912623723,-552824.2217864087,635.9210158891574,833.2204,8.581047568245413,858.1047568245414,1.3493888948216664,97.10007937531694,1.31025768795355,222.183740935384
05103,AR,Ouachita County,Camden,33.570833333333,-92.835,center,534094.4677771024,-677992.5021046781,685896.0549697637,-870693.1274314441,863.0936990966092,1170.3151,11.08404222465538,1108.4042224655382,1.284222354566709,105.58558658291172,1.35595370609814,245.31052336892895
05105,AR,Perry County,Perryville,35.0058,-92.8031,center,527569.1484978865,-518754.45186411106,646540.3869549072,-635737.9027900961,739.888767164105,983.7258,9.067398485826851,906.7398485826851,1.2255083315538065,108.49041227620587,1.3295590413819767,166.8510814185801
05107,AR,Phillips County,Helena-West Helena,34.529166666667,-90.59,center,733669.4948452284,-556502.3243169854,905204.4646849018,-686614.8751155708,920.850565855644,1218.6398000000002,11.361492461888318,1136.1492461888317,1.2338041462059965,107.26053853293304,1.3233849716622086,215.29868033318766
05109,AR,Pike County,Murfreesboro,34.0664,-93.6892,center,451996.9838392923,-627572.977818289,581529.0137045346,-807421.0843584879,773.401005874399,1008.6766,9.950401003209898,995.0401003209897,1.28657719961976,101.3704472487703,1.304209061455255,221.63909444659072
05111,AR,Poinsett County,Harrisburg,35.5642,-90.7222,center,712137.5250611043,-442884.3470857399,935359.6403174317,-581708.067633135,838.6217261040385,1176.379,11.014907773940875,1101.4907773940874,1.3134536622503834,106.79880614008256,1.402752830486602,262.86905129004884
05113,AR,Polk County,Mena,34.582222222222,-94.239166666667,center,398639.1143513139,-572897.5047758882,495665.6546111837,-712337.5667536735,697.943188568553,894.8455,8.678186735543765,867.8186735543765,1.2433944306186722,103.11434027282775,1.2821179641215268,169.87548498582348
05115,AR,Pope County,Russellville,35.2783,-93.1369,center,495397.9425076466,-490393.6076992189,599430.559406295,-593375.3238950454,697.0688717143126,918.804,8.434519965935783,843.4519965935783,1.2099980802747128,108.93376311998114,1.3180964425227748,146.38312487926567
05117,AR,Prairie County,DeValls Bluff,34.784722222222,-91.460277777778,center,651818.2245129696,-534698.3086657305,786548.8437863237,-645220.2786593992,843.0713368969632,1111.9783,10.173339135480127,1017.3339135480127,1.206699681301521,109.30317815926428,1.3189611025002757,174.2625766510495
05119,AR,Pulaski County,Little Rock,34.744444444444,-92.288055555556,center,576441.0259634166,-544651.7502640816,689053.2198009619,-651053.6642711351,793.0509349843071,1037.2743,9.479795427533995,947.9795427533995,1.1953577014219876,109.4194814570834,1.3079541984532501,154.92860776909242
05121,AR,Randolph County,Pocahontas,36.2636,-90.9733,center,683187.9475964049,-367308.68485454394,896699.8799833636,-482101.08914346696,775.6683838539269,983.0069,10.180825776505047,1018.0825776505047,1.3125229786885693,96.55473156888205,1.267303038852643,242.4141937965777
05123,AR,St. Francis County,Forrest City,35.01,-90.7875,center,711253.1277021259,-504781.4272406396,872567.1232407189,-619267.1226005107,872.1727471969951,1176.5638000000001,10.699837165557707,1069.9837165557706,1.226802511308114,109.96090704887602,1.3490031691327924,197.81096935877545
05125,AR,Saline County,Benton,34.570833333333,-92.576944444444,center,551208.3261659046,-565651.2304128985,679672.4866715788,-697481.4423392029,789.8049970101761,1064.2461,9.738763019736655,973.8763019736656,1.2330591800005006,109.27939183273999,1.3474795728423177,184.0713049634895
05127,AR,Scott County,Waldron,34.899166666667,-94.091388888889,center,410562.62530657096,-537108.2097090895,493724.43360237224,-645902.5500038866,676.0524374895242,861.3215,8.129907259234304,812.9907259234304,1.2025557202965165,105.94481247269744,1.2740454027478403,136.9382884339063
05129,AR,Searcy County,Marshall,35.90972,-92.63611,center,536541.187666151,-417587.4698717158,710225.5475733554,-552765.1860977941,679.8939189727063,868.123,8.99983155057694,899.983155057694,1.323711140728445,96.45991651303167,1.2768506612203574,220.0892360849877
05131,AR,Sebastian County,Greenwood,35.215555555556,-94.253333333333,center,394174.08773671766,-502728.6406151528,473969.14487103233,-604499.055893533,638.8343271442393,814.812,7.68157444060754,768.157444060754,1.2024360799373817,106.0735668579365,1.2754668391763293,129.32311691651466
05133,AR,Sevier County,De Queen,34.04,-94.341944444444,center,391836.157629231,-633456.545101284,485027.7015880519,-784113.3753080257,744.8508367165164,977.5993000000001,9.22000898396923,922.0008983969229,1.237832936405532,106.03018952581779,1.3124766084837811,177.15006168040657
05135,AR,Sharp County,Ash Flat,36.231111111111,-91.609166666667,center,626453.9240034221,-375454.59802958503,830258.589273308,-497601.48823733337,730.3496930107129,934.8068000000001,9.679548368380171,967.9548368380172,1.3253306547550217,96.57545625307266,1.2799441266914973,237.6051438273043
05137,AR,Stone County,Mountain View,35.865,-92.108611111111,center,584427.2054609464,-419326.5284143187,795660.1731407333,-570886.1857953575,719.2981967966385,929.7143000000001,9.792783813882103,979.2783813882103,1.3614358909133675,94.93871381925649,1.292529724306887,259.9801845915718
05139,AR,Union County,El Dorado,33.213611111111,-92.6625,center,552498.6688111115,-716581.9041492968,690753.2047091905,-895895.8177996356,904.8449615222943,1181.846,11.312688920707112,1131.2688920707112,1.250235057028428,104.47082990470204,1.3061309398371235,226.42393054841702
05141,AR,Van Buren County,Clinton,35.586388888889,-92.457777777778,center,554933.6565394468,-452371.0568974335,740882.8526335838,-603953.2025738931,715.9545629987574,913.7836,9.558592324321289,955.8592324321289,1.3350836517174176,95.59813505958718,1.2763150725272854,239.9046694333715
05143,AR,Washington County,Fayetteville,36.076388888889,-94.160833333333,center,398152.5371191437,-406865.271158491,516593.9350372595,-527898.5109038014,569.2668896829356,781.029,7.386109473408387,738.6109473408387,1.2974774411211982,105.74294935809922,1.3719909134975503,169.34405765790314
05145,AR,White County,Searcy,35.246944444444,-91.733611111111,center,623174.4322635633,-485364.9045527312,781682.9533493278,-608820.664648884,789.8895261987567,1071.0203000000001,9.908031294159484,990.8031294159483,1.2543565860204058,108.09617654632738,1.3559115097451029,200.91360321719156
05147,AR,Woodruff County,Augusta,35.286388888889,-91.360833333333,center,656711.8904107612,-478408.1501475455,828643.318344652,-603658.5035995451,812.4929938986995,1108.537,10.252089240761018,1025.2089240761018,1.2618064792862982,108.12791168385428,1.3643649955438395,212.7159301774023
05149,AR,Yell County,Dardanelle,35.2225,-93.160277777778,center,493623.6141345821,-496705.07230563776,599926.6444583719,-603671.7020440818,700.2715196874964,926.3283,8.510766725623965,851.0766725623964,1.215352400654818,108.8419327968464,1.3228130431655765,150.80515287489993
06001,CA,Alameda County,Oakland,37.8,-122.25,center,-2061507.9280886943,47603.827535377706,-2257818.244766515,52136.97646544785,2062.0574827023033,2531.3915,22.584201315777158,2258.420131577716,1.0952265640131824,112.08682851368265,1.2276047206417542,196.36264887541245
06003,CA,Alpine County,Markleeville,38.695,-119.78027777778,center,-1827502.5491491053,91510.44191925129,-2013692.6007997738,100833.7306421338,1829.7922636536462,2268.3858,20.162155965449152,2016.2155965449151,1.1018822390903693,112.5071050877305,1.2396958086764396,186.42333289126884
06005,CA,Amador County,Jackson,38.348888888889,-120.77416666667,center,-1920853.2355835773,74582.33708009521,-2154414.5992999137,83650.99054871187,1922.3006210414194,2380.581,21.560379759865988,2156.0379759865987,1.1215925086777272,110.41461358817907,1.2384020344904765,233.73735494517913
06007,CA,Butte County,Oroville,39.513611111111,-121.55666666667,center,-1954144.6743879623,218891.40596718143,-2144500.2649352225,240213.8819305607,1966.3659008549566,2413.01,21.579119758181495,2157.9119758181496,1.0974112065714272,111.82152131507279,1.227141906270266,191.5460749631927
06009,CA,Calaveras County,San Andreas,38.196111111111,-120.68055555556,center,-1917036.5704234242,55862.17830225868,-2187877.3672632603,63754.44134930685,1917.8503057604569,2405.3405,21.888060679225507,2188.806067922551,1.1412809755528108,109.89281029739502,1.2541857374245096,270.95576216209383
06011,CA,Colusa County,Colusa,39.214444444444,-122.00944444444,center,-2000443.6807681443,196399.6454141476,-2166141.4469369706,212667.52780160765,2010.0616260811519,2422.4653,21.765560515455235,2176.5560515455236,1.0828305079327205,111.29808939585368,1.2051696667245355,166.4944254643718
06013,CA,Contra Costa County,Martinez,38.019444444444,-122.13416666667,center,-2045372.7157061587,68883.19690818674,-2225300.5472754836,74942.73029106649,2046.532296586467,2498.2052999999996,22.26562134441356,2226.562134441356,1.0879682368830297,112.20011610530683,1.220701624971619,180.02983785488894
06015,CA,Del Norte County,Crescent City,41.756111111111,-124.20166666667,center,-2100578.0297713475,524165.86140055885,-2531127.8577113566,631602.7279389577,2164.989124549097,2840.8907999999997,26.087411213116592,2608.7411213116593,1.2049673098727378,108.89891590974028,1.3121963375181724,443.7519967625624
06017,CA,El Dorado County,Placerville,38.729722222222,-120.79861111111,center,-1912561.9583934748,116736.05606539502,-2126182.064068954,129774.67608154092,1916.1212256743013,2353.4447999999998,21.301388771910126,2130.1388771910124,1.111693168808459,110.48316263320154,1.2282337716768417,214.01765151671094
06019,CA,Fresno County,Fresno,36.781666666667,-119.79222222222,center,-1877643.8623126396,-117776.42037046055,-2279773.2338658054,-143000.2441519423,1881.3340370268131,2462.049,22.842537222643344,2284.2537222643346,1.2141670098491812,107.78351704115516,1.3086719059688763,402.91968523752143
06021,CA,Glenn County,Willows,39.524444444444,-122.19361111111,center,-2006721.8068474112,234375.90209037677,-2215061.4499979895,258709.01674432887,2020.362460935566,2464.572,22.301182889281936,2230.1182889281936,1.1038208895920072,110.51306167192082,1.21986626046236,209.75582799262733
06023,CA,Humboldt County,Eureka,40.801944444444,-124.16361111111,center,-2128620.93233497,419785.3977529049,-2446751.8721487755,482524.00991188193,2169.6190572865926,2736.8505,24.93877331386807,2493.877331386807,1.1494540126807993,109.74278748819131,1.2614428744107773,324.258274100214
06025,CA,Imperial County,El Centro,32.792,-115.5630514,center,-1586587.0745885887,-636526.9086841096,-1955591.192498089,-784568.6104139355,1709.510178598105,2206.387,21.07103418587458,2107.1034185874582,1.23257728732297,104.71185137552949,1.2906544971901612,397.5932399893529
06027,CA,Inyo County,Independence,36.802777777778,-118.2,center,-1738479.827908637,-147373.55786719845,-2066952.2608449953,-175218.66157562632,1744.7151852390352,2264.841,20.743657411306696,2074.3657411306694,1.1889423320669215,109.18233728472147,1.2981150271181394,329.65055589163427
06029,CA,Kern County,Bakersfield,35.373333333333,-119.01888888889,center,-1844376.6501954906,-288115.60087503976,-2088648.9037721814,-326274.10125991976,1866.7447140018703,2282.624,21.139794304537837,2113.9794304537836,1.1324416320011423,107.97758800850845,1.2227831598390229,247.2347164519134
06031,CA,Kings County,Hanford,36.3275,-119.64555555556,center,-1876281.134634681,-170602.89697504853,-2236087.0338803497,-203318.63856991095,1884.0212962284384,2420.0858,22.45311491058143,2245.311491058143,1.1917654516713585,107.7839671527932,1.2845320829677944,361.29019482970483
06033,CA,Lake County,Lakeport,39.043055555556,-122.91583333333,center,-2081069.3754396653,198658.12238862258,-2309571.11340166,220470.81482540243,2090.5297881120496,2541.557,23.200702808426215,2320.0702808426213,1.1098001540259654,109.54655214483145,1.215747804433474,229.54049273057194
06035,CA,Lassen County,Susanville,40.417222222222,-120.64611111111,center,-1853446.2274732336,297819.93522443454,-2021116.0362498094,324761.86148522986,1877.2212527967629,2319.9695,20.470418409650282,2047.0418409650283,1.0904638107603244,113.33278360867831,1.2358529909799456,169.8205881682655
06037,CA,Los Angeles County,Los Angeles,34.05223,-118.24368,center,-1805572.9289925152,-448683.85196985333,-2020432.0584056464,-502076.22414601623,1860.4867107639109,2258.2353,20.818804570594345,2081.8804570594343,1.1189977574226369,108.47093993041554,1.2137873852766057,221.3937462955233
06039,CA,Madera County,Madera,36.961388888889,-120.06083333333,center,-1896364.8373744972,-92459.03735806119,-2306907.1784949386,-112475.41232274036,1898.617462792224,2490.6725,23.09647472790739,2309.647472790739,1.2164891127642052,107.8377773812611,1.311834821289942,411.03000999851525
06041,CA,Marin County,San Rafael,37.973333333333,-122.53083333333,center,-2080346.5449472808,73040.67753698553,-2259281.0609785365,79323.04348097624,2081.6283740497847,2531.493,22.606731426111534,2260.6731426111533,1.08601187935051,111.97961139468576,1.2161118821968249,179.04476856136824
06043,CA,Mariposa County,Mariposa,37.48722,-119.96833,center,-1874832.9363312733,-36814.358907248425,-2317541.3083911017,-45507.41341062547,1875.1943462410225,2504.2792999999997,23.17988058807565,2317.9880588075653,1.2361321712888897,108.03676448998912,1.3354772026803667,442.7937125665428
06045,CA,Mendocino County,Ukiah,39.15,-123.2075,center,-2102116.6992989103,217210.48975603774,-2351461.8583511435,242975.17928735446,2113.3090200752476,2573.1515,23.63981770029104,2363.981770029104,1.1186162305524683,108.84819555813752,1.2175935821768171,250.6727499538564
06047,CA,Merced County,Merced,37.302222222222,-120.48305555556,center,-1923960.4300932838,-46166.42867949504,-2303170.6580684707,-55265.774835747696,1924.5142440890772,2576.8185,23.038336281198237,2303.8336281198235,1.1970987667125779,111.84915735876992,1.3389448833202455,379.31938403074594
06049,CA,Modoc County,Alturas,41.487222222222,-120.5425,center,-1815182.72773706,412441.38954277517,-2105914.0148360813,478500.6430836944,1861.4500355590878,2254.8772999999997,21.59591790898116,2159.591790898116,1.1601664023442246,104.41220000481003,1.211355264404261,298.14175533902824
06051,CA,Mono County,Bridgeport,38.255833333333,-119.23138888889,center,-1792134.168389537,32271.295119850056,-2082233.0679598302,37495.16025623631,1792.4247024625524,2309.3752999999997,20.825706317789194,2082.5706317789195,1.1618734270498199,110.89061109189583,1.2884085433698977,290.145929316367
06053,CA,Monterey County,Salinas,36.677777777778,-121.65555555556,center,-2042046.5317020311,-88590.28100983593,-2403185.6180915553,-104257.60917802271,2043.9672882719274,2676.92,24.05446063430566,2405.446063430566,1.176851546124425,111.28580435440183,1.3096687091617805,361.47877515863894
06055,CA,Napa County,Napa,38.3,-122.3,center,-2051324.3151826325,103310.8986336654,-2218514.388688678,111731.09655590392,2053.9241923294035,2494.763,22.21326164874552,2221.326164874552,1.0815034815648643,112.30962113755547,1.2146324627349712,167.40197254514814
06057,CA,Nevada County,Nevada City,39.261388888889,-121.01861111111,center,-1916395.2778828884,179572.9518054971,-2044964.4047576399,191620.32944747305,1924.7901979467717,2321.08,20.539225319819945,2053.9225319819943,1.0670890438724032,113.00718327288634,1.2058872714937772,129.13233403522258
06059,CA,Orange County,Santa Ana,33.740833333333,-117.88138888889,center,-1779651.7069804815,-489967.6658579254,-2006981.262271342,-552555.2672124442,1845.8679562051034,2254.8208,20.81655857828687,2081.6558578286867,1.1277382278786272,108.31861527543444,1.2215504323698525,235.7879016235833
06061,CA,Placer County,Auburn,38.898611111111,-121.07444444444,center,-1931132.1367512434,141162.99333158816,-2064104.4028744444,150883.07553560231,1936.28466922603,2346.0145,20.69611724079845,2069.611724079845,1.068857155651141,113.35529619900296,1.2116061947325891,133.32705485381496
06063,CA,Plumas County,Quincy,39.93611,-120.94778,center,-1891717.553022553,251717.84427608858,-2035615.5340100355,270865.3589312105,1908.3912527415957,2313.0562999999997,20.5355755823203,2053.55755823203,1.0760673710288118,112.63654581911891,1.2120451174134559,145.16630549043387
06065,CA,Riverside County,Riverside,33.982222222222,-117.3725,center,-1728177.2782985417,-473088.8503080308,-1953610.9922776131,-534801.3713012645,1791.7616374711033,2202.3275,20.254896731145365,2025.4896731145366,1.130445942560372,108.73062100650185,1.2291408934886954,233.7280356434335
06067,CA,Sacramento County,Sacramento,38.575277777778,-121.48611111111,center,-1974795.8260029245,114911.77544424222,-2121459.3846038026,123446.00956094559,1978.1363124249856,2398.9585,21.25047961294066,2125.0479612940658,1.074267707410407,112.88961678489055,1.2127366981394376,146.91164886908018
06069,CA,San Benito County,Hollister,36.84694,-121.39806,center,-2015129.1368928112,-75904.29891587463,-2367372.788338864,-89172.33564914655,2016.558181890192,2643.0168,23.69051629748168,2369.051629748168,1.1747995426184885,111.56433936735075,1.3106573486129747,352.4934478579765
06071,CA,San Bernardino County,San Bernardino,34.104166666667,-117.29222222222,center,-1718278.2754785742,-461173.3625810921,-1942440.482364269,-521336.8647264484,1779.0899646549565,2187.1178,20.11185509606296,2011.1855096062961,1.1304574527215396,108.74769082978048,1.2293463756478318,232.0955449513396
06073,CA,San Diego County,San Diego,32.715,-117.1625,center,-1735810.8567590802,-616483.3819455316,-2053491.1085006022,-729309.3820873796,1842.0344976839312,2356.8118,21.79155319726363,2179.1553197263634,1.1830154768905297,108.15253867704781,1.2794612711994917,337.120822042432
06075,CA,San Francisco County,San Francisco,37.775,-122.41944444444,center,-2076642.308187929,48806.987501280244,-2269100.678861625,53330.30538561268,2077.2157803620303,2538.318,22.69727299100667,2269.727299100667,1.0926776700613572,111.83361106886086,1.221980895772709,192.5115187386368
06077,CA,San Joaquin County,Stockton,37.9575,-121.2925,center,-1975590.5567870059,43135.52972246738,-2200498.8661155426,48046.233020041866,1976.0614165532481,2475.0695,22.01023330245094,2201.023330245094,1.1138435839126075,112.45085256431108,1.2525266063426048,224.961913691846
06079,CA,San Luis Obispo County,San Luis Obispo,35.274166666667,-120.66305555556,center,-1992586.9853596806,-264345.7251130351,-2321998.6987671317,-308046.99330419593,2010.0451628285161,2503.8383,23.42343037891762,2342.343037891762,1.1653186113468412,106.8946033734492,1.245662707636192,332.29787506324567
06081,CA,San Mateo County,Redwood City,37.482777777778,-122.23611111111,center,-2069408.7783973024,12659.021980287831,-2312418.7165580294,14145.566437196683,2069.4474970255496,2576.915,23.124619819010455,2312.4619819010454,1.1174296449776013,111.43599419876954,1.2452188343525707,243.01448487549615
06083,CA,Santa Barbara County,Santa Barbara,34.425833333333,-119.71416666667,center,-1929309.4642562,-377750.81988982024,-2188142.262348787,-428429.21208417235,1965.9426977396815,2403.0125,22.29690146644581,2229.690146644581,1.1341582586349743,107.77338293467585,1.2223207231639224,263.7474489048992
06085,CA,Santa Clara County,San Jose,37.304166666667,-121.87277777778,center,-2043356.0743203901,-15196.451761596336,-2323218.271135198,-17277.7886500802,2043.4125815919256,2591.9575,23.232825177573766,2323.2825177573764,1.136962030422372,111.56445590190084,1.2684455030519237,279.86993616545095
06087,CA,Santa Cruz County,Santa Cruz,36.97205,-122.026252,center,-2065874.5900383715,-47957.69674862414,-2367824.1316905455,-54967.22415254659,2066.4311656679115,2633.1995,23.684620567674553,2368.462056767455,1.146160634875017,111.17760964234597,1.274273996515581,302.0308910995435
06089,CA,Shasta County,Redding,40.586388888889,-122.39166666667,center,-1991503.3969711962,354552.2766842677,-2212434.2618524875,393885.14513561834,2022.8181077521062,2500.993,22.472229240948185,2247.2229240948186,1.1109367250978817,111.2926080089451,1.236390454690597,224.40481634271276
06091,CA,Sierra County,Downieville,39.5675,-120.81222222222,center,-1890704.0963654097,208559.6304998741,-2050255.389084751,226159.40125156974,1902.1722055290327,2327.1533,20.626912602824333,2062.691260282433,1.0843872359646622,112.82121298566783,1.223418833077088,160.5190547534005
06093,CA,Siskiyou County,Yreka,41.726666666667,-122.6375,center,-1976703.6692023966,484185.5707392984,-2261610.9438594324,553972.4556107456,2035.1395683712599,2590.4595,23.28469356242455,2328.469356242455,1.1441325167226488,111.25160367926546,1.2728657730698871,293.32978787119487
06095,CA,Solano County,Fairfield,38.257777777778,-122.05416666667,center,-2031767.2624193286,93059.24575804971,-2187680.02334585,100200.38057415087,2033.8973012077058,2464.9955,21.899735160073746,2189.9735160073747,1.0767375101520575,112.55823332941617,1.211956719022299,156.07621479966875
06097,CA,Sonoma County,Santa Rosa,38.448611111111,-122.70472222222,center,-2081094.745589172,128931.79709809925,-2283434.1863313857,141467.50109428243,2085.0848300301373,2540.4507999999996,22.878122163264923,2287.8122163264925,1.0972274045528523,111.04280245863734,1.218392059359657,202.72738629635552
06099,CA,Stanislaus County,Modesto,37.661388888889,-120.99444444444,center,-1958255.0296310312,4205.614935963488,-2242685.9946997813,4816.468525942027,1958.2595456864804,2514.239,22.426911666994204,2242.6911666994206,1.145247151553259,112.10812426305749,1.2839150997824538,284.4316210129403
06101,CA,Sutter County,Yuba City,39.134722222222,-121.62611111111,center,-1970731.5140710247,179093.70201349392,-2122259.1092500477,192864.03946638922,1978.8525095755801,2384.7775,21.310045200595187,2131.0045200595187,1.0768890100437913,111.9086082432802,1.2051315034648449,152.15201048393834
06103,CA,Tehama County,Red Bluff,40.176666666667,-122.23805555556,center,-1991154.6284193853,306447.87295482337,-2220713.606436936,341778.0575256746,2014.5984843423455,2491.1415,22.468602899201738,2246.8602899201737,1.1152893777013084,110.87211390827088,1.2365449092518401,232.2618055778281
