fips,state,county,seat,lat,lon,int_lat,int_lon,point_source
12041,FL,Gilchrist County,Trenton,29.615,-82.817777777778,29.723456,-82.795801,seat
12043,FL,Glades County,Moore Haven,26.833333333333,-81.1,26.95481,-81.19082,seat
12045,FL,Gulf County,Port St. Joe,29.814722222222,-85.297222222222,29.859238,-85.272013,seat
12047,FL,Hamilton County,Jasper,30.518888888889,-82.951111111111,30.498438,-82.951116,seat
12049,FL,Hardee County,Wauchula,27.546111111111,-81.814444444444,27.492846,-81.82158,seat
12051,FL,Hendry County,LaBelle,26.760555555556,-81.439166666667,26.539967,-81.152114,seat
12053,FL,Hernando County,Brooksville,28.553611111111,-82.388611111111,28.555995,-82.525969,seat
12055,FL,Highlands County,Sebring,27.495555555556,-81.444444444444,27.34108,-81.342353,seat
12057,FL,Hillsborough County,Q49255,27.9475,-82.458611111111,27.893154,-82.379991,seat
12059,FL,Holmes County,Bonifay,30.783333333333,-85.683333333333,30.862007,-85.815939,seat
12061,FL,Indian River County,Vero Beach,27.65,-80.383333333333,27.700528,-80.574789,seat
12063,FL,Jackson County,Marianna,30.776388888889,-85.238055555556,30.789249,-85.208814,seat
12065,FL,Jefferson County,Monticello,30.544722222222,-83.867222222222,30.396898,-83.921761,seat
12067,FL,Lafayette County,Mayo,30.051944444444,-83.175555555556,29.990066,-83.17851,seat
12069,FL,Lake County,Tavares,28.801666666667,-81.733611111111,28.764113,-81.712282,seat
12071,FL,Lee County,Fort Myers,26.616666666667,-81.833333333333,26.563273,-81.984182,seat
12073,FL,Leon County,Tallahassee,30.438333333333,-84.280555555556,30.45931,-84.2778,seat
12075,FL,Levy County,Bronson,29.448888888889,-82.636388888889,29.271854,-82.831233,seat
12077,FL,Liberty County,Bristol,30.426944444444,-84.979166666667,30.259849,-84.86858,seat
12079,FL,Madison County,Madison,30.466666666667,-83.416666666667,30.447233,-83.470416,seat
12081,FL,Manatee County,Bradenton,27.483333333333,-82.583333333333,27.475556,-82.393144,seat
12083,FL,Marion County,Ocala,29.1875,-82.141388888889,29.202805,-82.0431,seat
12085,FL,Martin County,Stuart,27.197222,-80.253056,27.083604,-80.398201,seat
12086,FL,Miami-Dade County,Miami,25.783333333333,-80.216666666667,25.616009,-80.50375,seat
12087,FL,Monroe County,Key West,24.559722222222,-81.783611111111,25.58612,-81.022603,seat
12089,FL,Nassau County,Fernandina Beach,30.669444444444,-81.461666666667,30.605963,-81.765087,seat
12091,FL,Okaloosa County,Crestview,30.754166666667,-86.572777777778,30.614325,-86.59108,seat
12093,FL,Okeechobee County,Okeechobee,27.233333333333,-80.833333333333,27.385592,-80.887388,seat
12095,FL,Orange County,Orlando,28.533611111111,-81.386666666667,28.514391,-81.323284,seat
12097,FL,Osceola County,Kissimmee,28.303888888889,-81.412777777778,28.059027,-81.139312,seat
12099,FL,Palm Beach County,West Palm Beach,26.709722222222,-80.064166666667,26.649126,-80.448354,seat
12101,FL,Pasco County,Dade City,28.361388888889,-82.193333333333,28.309823,-82.511006,seat
12103,FL,Pinellas County,Clearwater,27.965555555556,-82.8,27.905342,-82.798066,seat
12105,FL,Polk County,Bartow,27.8925,-81.839722222222,27.953685,-81.693493,seat
12107,FL,Putnam County,Palatka,29.647777777778,-81.651388888889,29.593896,-81.732039,seat
12109,FL,St. Johns County,St. Augustine,29.894722222222,-81.314444444444,29.890487,-81.40004,seat
12111,FL,St. Lucie County,Fort Pierce,27.438888888889,-80.335555555556,27.379814,-80.443536,seat
12113,FL,Santa Rosa County,Milton,30.630277777778,-87.046388888889,30.675348,-87.018919,seat
12115,FL,Sarasota County,Sarasota,27.337222222222,-82.535277777778,27.225327,-82.423714,seat
12117,FL,Seminole County,Sanford,28.789444444444,-81.275555555556,28.690065,-81.131975,seat
12119,FL,Sumter County,Bushnell,28.663888888889,-82.114166666667,28.713976,-82.069684,seat
12121,FL,Suwannee County,Live Oak,30.294444444444,-82.985833333333,30.189244,-82.992754,seat
12123,FL,Taylor County,Perry,30.114444444444,-83.5825,29.967146,-83.639573,seat
12125,FL,Union County,Lake Butler,30.021666666667,-82.340833333333,30.05428,-82.366918,seat
12127,FL,Volusia County,DeLand,29.028947222222,-81.300447222222,29.057769,-81.161792,seat
12129,FL,Wakulla County,Crawfordville,30.176111111111,-84.375277777778,30.091335,-84.359111,seat
12131,FL,Walton County,DeFuniak Springs,30.716666666667,-86.116666666667,30.571247,-86.162798,seat
12133,FL,Washington County,Chipley,30.779166666667,-85.539166666667,30.602102,-85.655805,seat
13001,GA,Appling County,Baxley,31.7753,-82.3475,31.739712,-82.290103,seat
13003,GA,Atkinson County,Pearson,31.2983,-82.8528,31.296806,-82.878151,seat
13005,GA,Bacon County,Alma,31.541666666667,-82.466666666667,31.55021,-82.451433,seat
13007,GA,Baker County,Newton,31.3167,-84.3394,31.31958,-84.454881,seat
13009,GA,Baldwin County,Milledgeville,33.080269,-83.232098,33.05949,-83.255457,seat
13011,GA,Banks County,Homer,34.3339,-83.4997,34.351922,-83.498441,seat
13013,GA,Barrow County,Winder,33.9964,-83.7208,33.992009,-83.712303,seat
13015,GA,Bartow County,Cartersville,34.183333333333,-84.8,34.240917,-84.838188,seat
13017,GA,Ben Hill County,Fitzgerald,31.7156,-83.2564,31.740772,-83.147197,seat
13019,GA,Berrien County,Nashville,31.2069,-83.2467,31.288652,-83.22787,seat
13021,GA,Bibb County,Macon,32.84069,-83.6324,32.808845,-83.694194,seat
13023,GA,Bleckley County,Cochran,32.3867,-83.3506,32.435403,-83.331717,seat
13025,GA,Brantley County,Nahunta,31.204444444444,-81.982222222222,31.197334,-81.982978,seat
13027,GA,Brooks County,Quitman,30.7847,-83.5608,30.822934,-83.581905,seat
13029,GA,Bryan County,Pembroke,32.14,-81.6236,32.017969,-81.438543,seat
13031,GA,Bulloch County,Statesboro,32.448611111111,-81.781388888889,32.394481,-81.741618,seat
13033,GA,Burke County,Waynesboro,33.0906,-82.0153,33.060181,-82.000164,seat
13035,GA,Butts County,Jackson,33.2936,-83.9625,33.290355,-83.958221,seat
13037,GA,Calhoun County,Morgan,31.5389,-84.6011,31.521279,-84.62629,seat
13039,GA,Camden County,Woodbine,30.9619,-81.72,30.913358,-81.642019,seat
13043,GA,Candler County,Metter,32.39611,-82.06222,32.40395,-82.071266,seat
13045,GA,Carroll County,Carrollton,33.5808,-85.0767,33.582237,-85.080527,seat
13047,GA,Catoosa County,Ringgold,34.9172,-85.1158,34.900212,-85.139385,seat
13049,GA,Charlton County,Folkston,30.839249,-82.007246,30.779904,-82.139644,seat
13051,GA,Chatham County,Savannah,32.050833333333,-81.103888888889,31.980404,-81.085184,seat
13053,GA,Chattahoochee County,Cusseta,32.305555555556,-84.776944444444,32.347445,-84.788021,seat
13055,GA,Chattooga County,Summerville,34.4797,-85.3481,34.474178,-85.345289,seat
13057,GA,Cherokee County,Canton,34.2272,-84.4947,34.244317,-84.475057,seat
13059,GA,Clarke County,Athens,33.955277777778,-83.383055555556,33.952185,-83.367152,seat
13061,GA,Clay County,Fort Gaines,31.6142,-85.0483,31.619831,-84.992583,seat
13063,GA,Clayton County,Jonesboro,33.5244,-84.3542,33.551603,-84.412868,seat
13065,GA,Clinch County,Homerville,31.0369,-82.7514,30.917653,-82.702614,seat
13067,GA,Cobb County,Marietta,33.953333333333,-84.540555555556,33.939926,-84.57411,seat
13069,GA,Coffee County,Douglas,31.5075,-82.8508,31.549245,-82.84494,seat
13071,GA,Colquitt County,Moultrie,31.1667,-83.7833,31.189707,-83.769773,seat
13073,GA,Columbia County,Appling,33.5458,-82.3158,33.552075,-82.249608,seat
13075,GA,Cook County,Adel,31.138333333333,-83.425833333333,31.152516,-83.429445,seat
13077,GA,Coweta County,Newnan,33.376388888889,-84.788611111111,33.352897,-84.762138,seat
13079,GA,Crawford County,Knoxville,32.724444444444,-83.997777777778,32.709428,-83.979187,seat
13081,GA,Crisp County,Cordele,31.9642,-83.7772,31.920268,-83.75653,seat
13083,GA,Dade County,Trenton,34.8756,-85.5086,34.852424,-85.506201,seat
13085,GA,Dawson County,Dawsonville,34.416666666667,-84.116666666667,34.442608,-84.173261,seat
13087,GA,Decatur County,Bainbridge,30.9047,-84.5711,30.880643,-84.58389,seat
13089,GA,DeKalb County,Decatur,33.7714,-84.2978,33.770661,-84.226343,seat
13091,GA,Dodge County,Eastman,32.1978,-83.1792,32.164369,-83.167866,seat
13093,GA,Dooly County,Vienna,32.1,-83.8,32.151995,-83.807167,seat
13095,GA,Dougherty County,Albany,31.582222222222,-84.165555555556,31.532588,-84.20904,seat
13097,GA,Douglas County,Douglasville,33.749722222222,-84.723055555556,33.701242,-84.767314,seat
13099,GA,Early County,Blakely,31.3767,-84.9339,31.324191,-84.906723,seat
13101,GA,Echols County,Statenville,30.703055555556,-83.027777777778,30.714008,-82.897376,seat
13103,GA,Effingham County,Springfield,32.3683,-81.3103,32.361688,-81.343355,seat
13105,GA,Elbert County,Elberton,34.1097,-82.8656,34.116415,-82.841892,seat
13107,GA,Emanuel County,Swainsboro,32.593611111111,-82.332222222222,32.5911,-82.299763,seat
13109,GA,Evans County,Claxton,32.1608,-81.9086,32.153083,-81.890153,seat
13111,GA,Fannin County,Blue Ridge,34.8683,-84.3211,34.866543,-84.317331,seat
13113,GA,Fayette County,Fayetteville,33.447777777778,-84.461666666667,33.412717,-84.493941,seat
13115,GA,Floyd County,Rome,34.26,-85.185,34.26369,-85.213685,seat
13117,GA,Forsyth County,Cumming,34.206944444444,-84.139166666667,34.225143,-84.127408,seat
13119,GA,Franklin County,Carnesville,34.371388888889,-83.233611111111,34.375266,-83.227532,seat
13121,GA,Fulton County,Atlanta,33.756944444444,-84.390277777778,33.790034,-84.468182,seat
13123,GA,Gilmer County,Ellijay,34.694722222222,-84.483611111111,34.690523,-84.454811,seat
13125,GA,Glascock County,Gibson,33.2328,-82.5953,33.227491,-82.606913,seat
13127,GA,Glynn County,Brunswick,31.158888888889,-81.489166666667,31.21271,-81.49645,seat
13129,GA,Gordon County,Calhoun,34.5,-84.9425,34.509667,-84.873862,seat
13131,GA,Grady County,Cairo,30.8833,-84.2167,30.8759,-84.244965,seat
13133,GA,Greene County,Greensboro,33.571666666667,-83.180833333333,33.576704,-83.166625,seat
13135,GA,Gwinnett County,Lawrenceville,33.9531,-83.9925,33.958756,-84.025735,seat
13137,GA,Habersham County,Clarkesville,34.6106,-83.525,34.634392,-83.525875,seat
13139,GA,Hall County,Gainesville,34.3044,-83.8339,34.317569,-83.8185,seat
13141,GA,Hancock County,Sparta,33.2833,-82.9667,33.26922,-83.000465,seat
13143,GA,Haralson County,Buchanan,33.8017,-85.1836,33.795165,-85.220063,seat
13145,GA,Harris County,Hamilton,32.7647,-84.8731,32.731549,-84.912432,seat
13147,GA,Hart County,Hartwell,34.3528,-82.9311,34.348733,-82.96329,seat
13149,GA,Heard County,Franklin,33.2797,-85.0983,33.291347,-85.137886,seat
13151,GA,Henry County,McDonough,33.445,-84.149166666667,33.452947,-84.154021,seat
13153,GA,Houston County,Perry,32.465,-83.721111111111,32.458147,-83.662309,seat
13155,GA,Irwin County,Ocilla,31.598611111111,-83.25,31.604306,-83.277037,seat
13157,GA,Jackson County,Jefferson,34.1267,-83.5903,34.130905,-83.562557,seat
13159,GA,Jasper County,Monticello,33.3033,-83.6858,33.316981,-83.689151,seat
13161,GA,Jeff Davis County,Hazlehurst,31.866111111111,-82.599444444444,31.811615,-82.636825,seat
13163,GA,Jefferson County,Louisville,33.0042,-82.4047,33.058176,-82.420004,seat
13165,GA,Jenkins County,Millen,32.80528,-81.94194,32.794563,-81.971524,seat
13167,GA,Johnson County,Wrightsville,32.725,-82.7203,32.694584,-82.66397,seat
13169,GA,Jones County,Gray,33.0086,-83.5342,33.021664,-83.562196,seat
13171,GA,Lamar County,Barnesville,33.0531,-84.1561,33.07444,-84.146689,seat
13173,GA,Lanier County,Lakeland,31.0392,-83.0703,31.038197,-83.063164,seat
13175,GA,Laurens County,Dublin,32.5375,-82.9183,32.39322,-82.926317,seat
13177,GA,Lee County,Leesburg,31.732777777778,-84.170833333333,31.818419,-84.146681,seat
13179,GA,Liberty County,Hinesville,31.8325,-81.6117,31.807458,-81.457871,seat
13181,GA,Lincoln County,Lincolnton,33.7944,-82.4764,33.792151,-82.448299,seat
13183,GA,Long County,Ludowici,31.707991888889,-81.742335694444,31.749563,-81.74287,seat
13185,GA,Lowndes County,Valdosta,30.846666666667,-83.283055555556,30.833145,-83.268995,seat
13187,GA,Lumpkin County,Dahlonega,34.5325,-83.985,34.56814,-83.998925,seat
13189,GA,McDuffie County,Thomson,33.4672,-82.4994,33.480613,-82.479533,seat
13191,GA,McIntosh County,Darien,31.3711,-81.4308,31.485629,-81.372141,seat
13193,GA,Macon County,Oglethorpe,32.2933,-84.0625,32.362686,-84.051231,seat
13195,GA,Madison County,Danielsville,34.1242,-83.2164,34.12748,-83.208653,seat
13197,GA,Marion County,Buena Vista,32.3183,-84.5161,32.359312,-84.528735,seat
13199,GA,Meriwether County,Greenville,33.027777777778,-84.713611111111,33.029267,-84.667058,seat
13201,GA,Miller County,Colquitt,31.1731,-84.7286,31.162931,-84.730398,seat
13205,GA,Mitchell County,Camilla,31.2303,-84.2092,31.228997,-84.192038,seat
13207,GA,Monroe County,Forsyth,33.035,-83.9381,33.018784,-83.921837,seat
13209,GA,Montgomery County,Mount Vernon,32.1814,-82.5939,32.172108,-82.533349,seat
13211,GA,Morgan County,Madison,33.58778,-83.47222,33.598696,-83.499435,seat
13213,GA,Murray County,Chatsworth,34.7722,-84.7789,34.797097,-84.73799,seat
13215,GA,Muscogee County,Columbus,32.492222222222,-84.940277777778,32.510197,-84.874946,seat
13217,GA,Newton County,Covington,33.6,-83.866666666667,33.552751,-83.85136,seat
13219,GA,Oconee County,Watkinsville,33.8628,-83.4081,33.834125,-83.437728,seat
13221,GA,Oglethorpe County,Lexington,33.8703,-83.1108,33.866806,-83.074081,seat
13223,GA,Paulding County,Dallas,33.9186,-84.8408,33.92103,-84.867169,seat
13225,GA,Peach County,Fort Valley,32.55,-83.8833,32.571324,-83.831978,seat
13227,GA,Pickens County,Jasper,34.4692,-84.4342,34.456746,-84.490351,seat
13229,GA,Pierce County,Blackshear,31.2989,-82.2478,31.353998,-82.21037,seat
13231,GA,Pike County,Zebulon,33.0989,-84.3422,33.081149,-84.389462,seat
13233,GA,Polk County,Cedartown,34.015277777778,-85.253888888889,33.996015,-85.188338,seat
13235,GA,Pulaski County,Hawkinsville,32.2836,-83.4767,32.238803,-83.481845,seat
13237,GA,Putnam County,Eatonton,33.326388888889,-83.387777777778,33.32106,-83.37179,seat
13239,GA,Quitman County,Georgetown,31.883998,-85.101488,31.862938,-85.004798,seat
13241,GA,Rabun County,Clayton,34.8778,-83.4017,34.883934,-83.40487,seat
13243,GA,Randolph County,Cuthbert,31.770833333333,-84.793611111111,31.762651,-84.752311,seat
13245,GA,Richmond County,Augusta,33.47,-81.975,33.361486,-82.074998,seat
13247,GA,Rockdale County,Conyers,33.6664,-84.0075,33.652081,-84.02637,seat
13249,GA,Schley County,Ellaville,32.2389,-84.3094,32.263444,-84.322708,seat
13251,GA,Screven County,Sylvania,32.7503,-81.6397,32.744751,-81.617585,seat
13253,GA,Seminole County,Donalsonville,31.0408,-84.8783,30.93396,-84.867685,seat
13255,GA,Spalding County,Griffin,33.2475,-84.2708,33.262348,-84.284905,seat
13257,GA,Stephens County,Toccoa,34.5747,-83.32,34.553582,-83.290588,seat
13259,GA,Stewart County,Lumpkin,32.0497,-84.7958,32.073225,-84.834912,seat
13261,GA,Sumter County,Americus,32.067222,-84.234722,32.042266,-84.204294,seat
13263,GA,Talbot County,Talbotton,32.678055555556,-84.539722222222,32.704603,-84.530029,seat
13265,GA,Taliaferro County,Crawfordville,33.5547,-82.8983,33.559319,-82.875272,seat
13267,GA,Tattnall County,Reidsville,32.0839,-82.1208,32.043768,-82.059208,seat
13269,GA,Taylor County,Butler,32.55,-84.2333,32.554667,-84.251426,seat
13271,GA,Telfair County,McRae,32.06444,-82.89806,31.913641,-82.931063,seat
13273,GA,Terrell County,Dawson,31.7739,-84.4408,31.777191,-84.439446,seat
13275,GA,Thomas County,Thomasville,30.8364,-83.9783,30.864619,-83.919815,seat
13277,GA,Tift County,Tifton,31.463333333333,-83.51,31.457003,-83.525931,seat
13279,GA,Toombs County,Lyons,32.2042,-82.3228,32.117753,-82.330597,seat
13281,GA,Towns County,Hiawassee,34.9494,-83.755,34.902529,-83.732264,seat
13283,GA,Treutlen County,Soperton,32.3761,-82.5928,32.409586,-82.570882,seat
13285,GA,Troup County,LaGrange,33.03929,-85.03133,33.034482,-85.02836,seat
13287,GA,Turner County,Ashburn,31.7044,-83.6539,31.7248,-83.620319,seat
13289,GA,Twiggs County,Jeffersonville,32.6839,-83.3397,32.665847,-83.425879,seat
13291,GA,Union County,Blairsville,34.875555555556,-83.956666666667,34.833333,-83.989257,seat
13293,GA,Upson County,Thomaston,32.9,-84.333333333333,32.881837,-84.292283,seat
13295,GA,Walker County,LaFayette,34.7048022,-85.2818998,34.735802,-85.305456,seat
13297,GA,Walton County,Monroe,33.7933,-83.7108,33.783887,-83.731829,seat
13299,GA,Ware County,Waycross,31.2139,-82.355,31.050881,-82.421507,seat
13301,GA,Warren County,Warrenton,33.4075,-82.6628,33.419169,-82.688012,seat
13303,GA,Washington County,Sandersville,32.981944444444,-82.809722222222,32.971843,-82.798112,seat
13305,GA,Wayne County,Jesup,31.6019,-81.885,31.547845,-81.912376,seat
13307,GA,Webster County,Preston,32.0608,-84.5383,32.046691,-84.553828,seat
13309,GA,Wheeler County,Alamo,32.14806,-82.77833,32.105258,-82.733849,seat
13311,GA,White County,Cleveland,34.5964,-83.7639,34.644182,-83.743,seat
13313,GA,Whitfield County,Dalton,34.77111,-84.97167,34.801726,-84.968541,seat
13315,GA,Wilcox County,Abbeville,31.991666666667,-83.3075,31.96272,-83.438259,seat
13317,GA,Wilkes County,Washington,33.736805555556,-82.739305555556,33.779031,-82.747921,seat
13319,GA,Wilkinson County,Irwinton,32.8119,-83.1767,32.804266,-83.175512,seat
13321,GA,Worth County,Sylvester,31.5314,-83.8361,31.551773,-83.84996,seat
16001,ID,Ada County,Boise,43.613611111111,-116.23777777778,43.451477,-116.244376,seat
16003,ID,Adams County,Council,44.73,-116.43611111111,44.877004,-116.461624,seat
16005,ID,Bannock County,Pocatello,42.862222222222,-112.45055555556,42.692921,-112.228982,seat
16007,ID,Bear Lake County,Paris,42.2278,-111.399,42.285892,-111.327517,seat
16009,ID,Benewah County,St. Maries,47.316,-116.57,47.218451,-116.633541,seat
16011,ID,Bingham County,Blackfoot,43.19,-112.34611111111,43.216357,-112.399206,seat
16013,ID,Blaine County,Hailey,43.515,-114.306,43.394192,-113.955371,seat
16015,ID,Boise County,Idaho City,43.828611111111,-115.83222222222,43.987275,-115.71511,seat
16017,ID,Bonner County,Sandpoint,48.2765903,-116.5532476,48.324634,-116.62745,seat
16019,ID,Bonneville County,Idaho Falls,43.491666666667,-112.0325,43.395171,-111.621878,seat
16021,ID,Boundary County,Bonners Ferry,48.692222222222,-116.3175,48.773131,-116.524668,seat
16023,ID,Butte County,Arco,43.63444,-113.30111,43.685101,-113.177631,seat
16025,ID,Camas County,Fairfield,43.3461,-114.791,43.502552,-114.772135,seat
